Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh)
Canada,CAN,1975,69938.009,1514.233,24390.352
Canada,CAN,1976,72930.807,2071.412,25380.738
Canada,CAN,1977,75934.286,3096.06,26000.228
Canada,CAN,1978,74125.031,3626.152,27471.689
Canada,CAN,1979,74953.585,4055.092,28221.123
Canada,CAN,1980,75234.861,4326.679,28719.54
Canada,CAN,1981,71269.767,4511.809,30168.776
Canada,CAN,1982,68092.355,4273.859,28977.785
Canada,CAN,1983,64693.085,5364.423,29579.588
Canada,CAN,1984,67778.179,5699.662,31490.604
Canada,CAN,1985,67571.06,6529.968,32943.101
Canada,CAN,1986,65072.344,7591.81,33289.578
Canada,CAN,1987,66525.441,8119.172,33472.391
Canada,CAN,1988,70261.893,8587.118,32115.659
Canada,CAN,1989,72389.967,8106.433,30040.348
Canada,CAN,1990,69575.922,7308.302,30221.557
Canada,CAN,1991,66580.822,8400.267,31002.084
Canada,CAN,1992,67995.048,7875.702,31464.648
Canada,CAN,1993,67578.648,9076.748,31826.73
Canada,CAN,1994,68864.991,10306.517,32112.722
Canada,CAN,1995,70718.275,9254.588,32503.992
Canada,CAN,1996,71601.337,8686.772,34153.029
Canada,CAN,1997,73233.185,7654.234,33334.554
Canada,CAN,1998,73575.26,6568.58,31451.894
Canada,CAN,1999,74932.62,6689.845,32460.985
Canada,CAN,2000,76517.651,6565.187,33233.606
Canada,CAN,2001,75087.584,6806.6,30523.552
Canada,CAN,2002,76534.844,6595.847,31637.947
Canada,CAN,2003,77747.27,6434.675,29959.446
Canada,CAN,2004,76961.622,7637.133,29708.783
Canada,CAN,2005,75415.643,7643.783,31167.271
Canada,CAN,2006,73384.536,7991.942,30083.849
Canada,CAN,2007,75704.982,7488.75,30809.373
Canada,CAN,2008,73541.814,7550.168,31077.451
Canada,CAN,2009,67714.408,6955.13,30164.842
Canada,CAN,2010,70338.846,6874.07,28588.883
Canada,CAN,2011,72237.65,6973.159,30207.807
Canada,CAN,2012,69917.476,6948.143,30265.87
Canada,CAN,2013,71087.591,7450.756,30707.651
Canada,CAN,2014,72032.509,7602.093,29656.863
Canada,CAN,2015,70583.538,7099.155,30212.169
Canada,CAN,2016,69072.841,6962.013,30369.308
Canada,CAN,2017,69276.878,6846.54,30576.563
Canada,CAN,2018,71165.323,6705.749,29640.321
Canada,CAN,2019,69719.613,6651.117,29169.151
Chile,CHL,1965,6822.376,0,1221.729
Chile,CHL,1966,7205.926,0,1264.917
Chile,CHL,1967,7219.171,0,1269.271
Chile,CHL,1968,7281.558,0,1045.811
Chile,CHL,1969,7661.543,0,1161.328
Chile,CHL,1970,7938.844,0,1222.927
Chile,CHL,1971,8382.624,0,1361.931
Chile,CHL,1972,8309.903,0,1590.955
Chile,CHL,1973,7843.339,0,1527.698
Chile,CHL,1974,7417.102,0,1707.313
Chile,CHL,1975,6401.962,0,1688.645
Chile,CHL,1976,6653.122,0,1722.91
Chile,CHL,1977,6762.021,0,1792.6
Chile,CHL,1978,7082.469,0,1839.161
Chile,CHL,1979,7222.241,0,1861.396
Chile,CHL,1980,7304.628,0,1940.238
Chile,CHL,1981,7371.463,0,1981.045
Chile,CHL,1982,6299.424,0,2140.811
Chile,CHL,1983,6260.301,0,2290.945
Chile,CHL,1984,6480.824,0,2340.345
Chile,CHL,1985,6261.284,0,2552.965
Chile,CHL,1986,6366.643,0,2702.789
Chile,CHL,1987,6490.156,0,2876.869
Chile,CHL,1988,7505.628,0,2785.78
Chile,CHL,1989,8859.821,0,2310.882
Chile,CHL,1990,9504.099,0,2072.491
Chile,CHL,1991,9842.518,0,2916.443
Chile,CHL,1992,10140.644,0,3742.137
Chile,CHL,1993,10665.501,0,3778.203
Chile,CHL,1994,11263.183,0,3680.857
Chile,CHL,1995,11945.505,0,3919.669
Chile,CHL,1996,13052.885,0,3544.153
Chile,CHL,1997,14843.783,0,3886.215
Chile,CHL,1998,15398.823,0,3170.997
Chile,CHL,1999,16378.005,0,2752.866
Chile,CHL,2000,16286.889,0,3703.707
Chile,CHL,2001,15742.512,0,4156.689
Chile,CHL,2002,16008.6,0,4366.226
Chile,CHL,2003,15867.972,0,4177.64
Chile,CHL,2004,16960.114,0,3888.582
Chile,CHL,2005,16889.695,0,4549.751
Chile,CHL,2006,17806.184,0,4846.308
Chile,CHL,2007,18874.674,0,4024.079
Chile,CHL,2008,18048.325,0,4406.829
Chile,CHL,2009,17307.839,0,4451.15
Chile,CHL,2010,17731.349,0,3896.19
Chile,CHL,2011,19496.264,0,3783.598
Chile,CHL,2012,19639.935,0,3930.835
Chile,CHL,2013,19585.869,0,3985.635
Chile,CHL,2014,18585.237,0,4290.021
Chile,CHL,2015,18516.495,0,4598.371
Chile,CHL,2016,19593.269,0,4338.646
Chile,CHL,2017,18846.477,0,4912.91
Chile,CHL,2018,19158.829,0,5471.402
Chile,CHL,2019,18723.472,0,5545.801
China,CHN,1965,2030.953,0,84.754
China,CHN,1966,2158.925,0,84.132
China,CHN,1967,1893.245,0,70.606
China,CHN,1968,1848.126,0,81.024
China,CHN,1969,2204.021,0,80.162
China,CHN,1970,2767.786,0,80.679
China,CHN,1971,3197.784,0,95.156
China,CHN,1972,3359.919,0,105.27
China,CHN,1973,3460.428,0,115.007
China,CHN,1974,3482.286,0,127.428
China,CHN,1975,3834.302,0,130.788
China,CHN,1976,3971.792,0,130.225
China,CHN,1977,4268.479,0,133.784
China,CHN,1978,4632.991,0,123.506
China,CHN,1979,4693.337,0,136.775
China,CHN,1980,4694.149,0,161.711
China,CHN,1981,4545.273,0,179.465
China,CHN,1982,4665.6,0,201.085
China,CHN,1983,4877.043,0,230.276
China,CHN,1984,5170.563,0,227.895
China,CHN,1985,5505.677,0,238.597
China,CHN,1986,5673.613,0,239.847
China,CHN,1987,6007.818,0,248.944
China,CHN,1988,6326.274,0,266.536
China,CHN,1989,6510.732,0,283.949
China,CHN,1990,6474.958,0,299.312
China,CHN,1991,6730.858,0,290.526
China,CHN,1992,7007.914,0,301.401
China,CHN,1993,7441.644,3.656,346.829
China,CHN,1994,7782.61,33.324,380.025
China,CHN,1995,7910.112,28.726,434.752
China,CHN,1996,8281.665,31.821,420.796
China,CHN,1997,8243.434,31.735,437.823
China,CHN,1998,8185.071,30.792,440.563
China,CHN,1999,8428.182,32.403,432.628
China,CHN,2000,8616.094,36.025,485.493
China,CHN,2001,8954.523,37.116,596.405
China,CHN,2002,9713.995,52.699,611.502
China,CHN,2003,11325.399,89.773,596.261
China,CHN,2004,13132.342,103.259,735.486
China,CHN,2005,14849.716,107.306,823.615
China,CHN,2006,16191.771,109.528,900.013
China,CHN,2007,17470.92,122.61,998.242
China,CHN,2008,17734.152,133.383,1309.142
China,CHN,2009,18473.225,135.012,1293.615
China,CHN,2010,19509.327,142.372,1511.048
China,CHN,2011,21039.466,164.167,1507.158
China,CHN,2012,21427.629,182.953,1877.702
China,CHN,2013,21986.078,205.096,2031.559
China,CHN,2014,22038.47,242.257,2371.355
China,CHN,2015,21925.019,308.169,2522.11
China,CHN,2016,21832.572,379.124,2726.705
China,CHN,2017,22186.39,436.482,2951.805
China,CHN,2018,22686.756,513.563,3216.635
China,CHN,2019,23373.454,602.223,3476.801
Colombia,COL,1965,4187.884,0,525.731
Colombia,COL,1966,4420.987,0,567.258
Colombia,COL,1967,4546.413,0,614.597
Colombia,COL,1968,4622.708,0,666.184
Colombia,COL,1969,4518.062,0,721.301
Colombia,COL,1970,4790.08,0,782.737
Colombia,COL,1971,4535.944,0,810.89
Colombia,COL,1972,4991.569,0,877.774
Colombia,COL,1973,4797.153,0,934.172
Colombia,COL,1974,5244.91,0,1037.575
Colombia,COL,1975,5126.091,0,1145.15
Colombia,COL,1976,5211.904,0,1177.172
Colombia,COL,1977,5214.627,0,1174.892
Colombia,COL,1978,5358.407,0,1325.252
Colombia,COL,1979,5521.322,0,1422.545
Colombia,COL,1980,5392.941,0,1515.23
Colombia,COL,1981,5456.46,0,1462.518
Colombia,COL,1982,5550.291,0,1529.107
Colombia,COL,1983,5772.885,0,1509.116
Colombia,COL,1984,5671.289,0,1647.407
Colombia,COL,1985,5716.078,0,1735.036
Colombia,COL,1986,5575.376,0,1962.486
Colombia,COL,1987,5938.111,0,2093.959
Colombia,COL,1988,5714.977,0,2164.177
Colombia,COL,1989,5813.028,0,2315.554
Colombia,COL,1990,5123.073,0,2330.258
Colombia,COL,1991,5287.524,0,2303.578
Colombia,COL,1992,5961.186,0,1825.379
Colombia,COL,1993,6173.69,0,2235.886
Colombia,COL,1994,6335.546,0,2524.805
Colombia,COL,1995,6358.133,0,2476.168
Colombia,COL,1996,6219.923,0,2680.954
Colombia,COL,1997,6650.532,0,2353.261
Colombia,COL,1998,6637.874,0,2267.296
Colombia,COL,1999,5669.957,0,2432.946
Colombia,COL,2000,5575.734,0,2194.856
Colombia,COL,2001,5324.089,0,2202.757
Colombia,COL,2002,5073.495,0,2311.86
Colombia,COL,2003,5124.63,0,2408.723
Colombia,COL,2004,5058.467,0,2499.91
Colombia,COL,2005,4962.738,0,2509.353
Colombia,COL,2006,5598.178,0,2671.005
Colombia,COL,2007,5473.37,0,2722.794
Colombia,COL,2008,5959.578,0,2790.016
Colombia,COL,2009,5792.834,0,2460.407
Colombia,COL,2010,6330.356,0,2411.071
Colombia,COL,2011,6216.017,0,2836.884
Colombia,COL,2012,6847.215,0,2753.59
Colombia,COL,2013,7117.413,0,2528.43
Colombia,COL,2014,7536.937,0,2530.181
Colombia,COL,2015,7519.321,0,2488.157
Colombia,COL,2016,7861.426,0,2557.325
Colombia,COL,2017,7404.676,0,3040.812
Colombia,COL,2018,7408.881,0,2952.289
Colombia,COL,2019,7965.146,0,2653.083
Croatia,HRV,1990,18677.107,0,2213.035
Croatia,HRV,1991,14163.744,0,3431.959
Croatia,HRV,1992,14292.02,0,2555.933
Croatia,HRV,1993,15004.621,0,2701.506
Croatia,HRV,1994,14764.546,0,3244.719
Croatia,HRV,1995,15381.632,0,3422.138
Croatia,HRV,1996,15510.916,0,4780.21
Croatia,HRV,1997,16780.034,0,3588.681
Croatia,HRV,1998,18009.229,0,3726.999
Croatia,HRV,1999,18047.429,0,4568.75
Croatia,HRV,2000,17494.474,0,4048.734
Croatia,HRV,2001,18244.447,0,4495.851
Croatia,HRV,2002,19231.782,0,3649.472
Croatia,HRV,2003,20617.767,0,3387.916
Croatia,HRV,2004,20197.4,0,4713.183
Croatia,HRV,2005,20344.017,0,4337.716
Croatia,HRV,2006,20368.944,0,4064.78
Croatia,HRV,2007,21782.179,0,2887.654
Croatia,HRV,2008,20997.446,0,3542.716
Croatia,HRV,2009,19694.281,0,4525.341
Croatia,HRV,2010,19048.503,0,5601.505
Croatia,HRV,2011,18501.96,0,3177.905
Croatia,HRV,2012,16944.933,0,3154.946
Croatia,HRV,2013,16452.555,0,5552.258
Croatia,HRV,2014,16134.73,0,5941.916
Croatia,HRV,2015,16627.443,0,4488.194
Croatia,HRV,2016,17131.789,0,4997.326
Croatia,HRV,2017,18063.86,0,4252.753
Croatia,HRV,2018,17596.235,0,5849.439
Croatia,HRV,2019,17865.224,0,4925.61
Cyprus,CYP,1965,8055.515,0,0
Cyprus,CYP,1966,9125.875,0,0
Cyprus,CYP,1967,9792.317,0,0
Cyprus,CYP,1968,10747.921,0,0
Cyprus,CYP,1969,12524.422,0,0
Cyprus,CYP,1970,13037.191,0,0
Cyprus,CYP,1971,15376.042,0,0
Cyprus,CYP,1972,17097.185,0,0
Cyprus,CYP,1973,18140.44,0,0
Cyprus,CYP,1974,15908.244,0,0
Cyprus,CYP,1975,13123.441,0,0
Cyprus,CYP,1976,13180.952,0,0
Cyprus,CYP,1977,14710.197,0,0
Cyprus,CYP,1978,14924.953,0,0
Cyprus,CYP,1979,14989.473,0,0
Cyprus,CYP,1980,15005.362,0,0
Cyprus,CYP,1981,14305.082,0,0
Cyprus,CYP,1982,17071.967,0,0
Cyprus,CYP,1983,17911.657,0,0
Cyprus,CYP,1984,18069.483,0,0
Cyprus,CYP,1985,19269.021,0,0
Cyprus,CYP,1986,19864.396,0,0
Cyprus,CYP,1987,23901.576,0,0
Cyprus,CYP,1988,24245.951,0,0
Cyprus,CYP,1989,24383.551,0,0
Cyprus,CYP,1990,25129.793,0,0
Cyprus,CYP,1991,24919.76,0,0
Cyprus,CYP,1992,28460.297,0,0
Cyprus,CYP,1993,28925.759,0,0
Cyprus,CYP,1994,28354.097,0,0
Cyprus,CYP,1995,29509.583,0,0
Cyprus,CYP,1996,29329.712,0,0
Cyprus,CYP,1997,29014.19,0,0
Cyprus,CYP,1998,30194.31,0,0
Cyprus,CYP,1999,31188.663,0,0
Cyprus,CYP,2000,32090.275,0,0
Cyprus,CYP,2001,31885.08,0,0
Cyprus,CYP,2002,30896.582,0,0
Cyprus,CYP,2003,32282.018,0,0
Cyprus,CYP,2004,30917.043,0,2.024
Cyprus,CYP,2005,34037.137,0,2.41
Cyprus,CYP,2006,32894.458,0,3.864
Cyprus,CYP,2007,32862.776,0,8.71
Cyprus,CYP,2008,32941.897,0,37.464
Cyprus,CYP,2009,31630.71,0,74.919
Cyprus,CYP,2010,30255.541,0,171.013
Cyprus,CYP,2011,29356.962,0,410.027
Cyprus,CYP,2012,27042.115,0,583.234
Cyprus,CYP,2013,23767.194,0,731.818
Cyprus,CYP,2014,23693.986,0,702.502
Cyprus,CYP,2015,24090.734,0,871.041
Cyprus,CYP,2016,26043.211,0,912.761
Cyprus,CYP,2017,26534.149,0,922.077
Cyprus,CYP,2018,26158.958,0,969.487
Cyprus,CYP,2019,25853,0,1060.953
Czechia,CZE,1965,47108.26,0,631.887
Czechia,CZE,1966,47455.907,0,594.994
Czechia,CZE,1967,46789.682,0,536.463
Czechia,CZE,1968,48996.121,0,415.546
Czechia,CZE,1969,51197.547,0,339.299
Czechia,CZE,1970,53148.765,0,483.893
Czechia,CZE,1971,55867.73,0,340.77
Czechia,CZE,1972,55920.354,0,354.981
Czechia,CZE,1973,55999.25,0,301.908
Czechia,CZE,1974,56040.087,0,504.925
Czechia,CZE,1975,57987.693,0,500.387
Czechia,CZE,1976,59344.188,0,396.317
Czechia,CZE,1977,60761.946,0,535.623
Czechia,CZE,1978,61287.325,0,495.307
Czechia,CZE,1979,61501.794,0,617.554
Czechia,CZE,1980,59304.513,0,643.917
Czechia,CZE,1981,58858.904,0,552.287
Czechia,CZE,1982,58279.485,0,447.554
Czechia,CZE,1983,58384.842,53.656,444.005
Czechia,CZE,1984,60240.67,332.818,348.666
Czechia,CZE,1985,59991.064,644.501,449.295
Czechia,CZE,1986,59606.726,1653.972,504.611
Czechia,CZE,1987,59610.959,2878.379,663.041
Czechia,CZE,1988,59663.079,3177.064,564.375
Czechia,CZE,1989,57653.438,3337.313,441.553
Czechia,CZE,1990,49086.283,3380.559,311.866
Czechia,CZE,1991,44461.1,3257.3,292.384
Czechia,CZE,1992,42891.396,3286.758,376.166
Czechia,CZE,1993,42329.917,3385.947,426.361
Czechia,CZE,1994,40948.716,3479.129,474.268
Czechia,CZE,1995,42876.482,3279.808,645.503
Czechia,CZE,1996,44391.374,3448.741,606.817
Czechia,CZE,1997,42551.062,3357.089,589.25
Czechia,CZE,1998,41118.694,3546.022,533.599
Czechia,CZE,1999,39146.585,3600.117,637.17
Czechia,CZE,2000,41634.089,3668.97,614.195
Czechia,CZE,2001,42397.484,3963.029,690.057
Czechia,CZE,2002,41421.601,5011.605,799.045
Czechia,CZE,2003,42607.504,6883.914,499.4
Czechia,CZE,2004,43612.36,6959.78,690.019
Czechia,CZE,2005,43131.739,6484.126,799.665
Czechia,CZE,2006,43479.832,6759.996,911.658
Czechia,CZE,2007,42710.259,6711.691,870.247
Czechia,CZE,2008,41219.19,6723.079,946.629
Czechia,CZE,2009,38509.623,6805.735,1167.778
Czechia,CZE,2010,39774.479,6925.636,1456.69
Czechia,CZE,2011,38147.988,6936.063,1803.561
Czechia,CZE,2012,37178.815,7381.897,1992.086
Czechia,CZE,2013,35904.144,7435.103,2273.281
Czechia,CZE,2014,35035.947,7286.773,2203.381
Czechia,CZE,2015,35082.761,6405.14,2248.625
Czechia,CZE,2016,35051.741,5708.364,2224.939
Czechia,CZE,2017,35898.338,6658.12,2259.769
Czechia,CZE,2018,35470.549,6972.235,2191.542
Czechia,CZE,2019,34636.421,7006.848,2296.635
Denmark,DNK,1965,34902.202,0,14.589
Denmark,DNK,1966,39404.227,0,15.059
Denmark,DNK,1967,39331.479,0,14.372
Denmark,DNK,1968,40814.821,0,11.988
Denmark,DNK,1969,46536.38,0,12.474
Denmark,DNK,1970,49263.567,0,13.52
Denmark,DNK,1971,46264.484,0,13.435
Denmark,DNK,1972,48541.675,0,13.357
Denmark,DNK,1973,46720.905,0,13.288
Denmark,DNK,1974,42301.747,0,13.225
Denmark,DNK,1975,41512.453,0,11.522
Denmark,DNK,1976,45539.693,0,10.387
Denmark,DNK,1977,46323.833,0,14.17
Denmark,DNK,1978,46874.769,0,16.308
Denmark,DNK,1979,46695.707,0,18.992
Denmark,DNK,1980,45438.955,0,24.178
Denmark,DNK,1981,40802.247,0,24.932
Denmark,DNK,1982,39010.391,0,26.46
Denmark,DNK,1983,37076.017,0,50.781
Denmark,DNK,1984,37724.791,0,52.341
Denmark,DNK,1985,42522.714,0,63.605
Denmark,DNK,1986,43406.629,0,111.437
Denmark,DNK,1987,41791.15,0,143.422
Denmark,DNK,1988,41212.708,0,219.37
Denmark,DNK,1989,37831.965,0,312.595
Denmark,DNK,1990,38786.881,0,458.353
Denmark,DNK,1991,44511.56,0,603.783
Denmark,DNK,1992,41315.756,0,786.339
Denmark,DNK,1993,43506.176,0,957.695
Denmark,DNK,1994,46587.454,0,929.125
Denmark,DNK,1995,45477.576,0,984.374
Denmark,DNK,1996,53957.594,0,1098.713
Denmark,DNK,1997,48144.47,0,1541.719
Denmark,DNK,1998,45628.207,0,2057.526
Denmark,DNK,1999,43740.95,0,2285.739
Denmark,DNK,2000,41141.535,0,2898.027
Denmark,DNK,2001,40996.022,0,3011.291
Denmark,DNK,2002,40280.206,0,3464.62
Denmark,DNK,2003,42895.973,0,4084.698
Denmark,DNK,2004,39479.604,0,4770.811
Denmark,DNK,2005,37661.954,0,4868.224
Denmark,DNK,2006,42163.536,0,4518.852
Denmark,DNK,2007,39008.561,0,5005.097
Denmark,DNK,2008,37276.082,0,4847.771
Denmark,DNK,2009,34610.399,0,4777.585
Denmark,DNK,2010,35269.603,0,5834.373
Denmark,DNK,2011,31784.736,0,6582.503
Denmark,DNK,2012,28283.669,0,6811.133
Denmark,DNK,2013,29255.556,0,7251.027
Denmark,DNK,2014,26991.371,0,8083.59
Denmark,DNK,2015,25246.374,0,8429.234
Denmark,DNK,2016,25719.739,0,8127.734
Denmark,DNK,2017,24346.691,0,9559.1
Denmark,DNK,2018,24337.7,0,9036.414
Denmark,DNK,2019,22947.348,0,10115.041
Ecuador,ECU,1965,1510.42,0,131.897
Ecuador,ECU,1966,1531.72,0,146.632
Ecuador,ECU,1967,1606.322,0,156.875
Ecuador,ECU,1968,1864.131,0,159.146
Ecuador,ECU,1969,1915.701,0,171.52
Ecuador,ECU,1970,2236.852,0,185.368
Ecuador,ECU,1971,2389.994,0,195.65
Ecuador,ECU,1972,2433.252,0,192.271
Ecuador,ECU,1973,2549.612,0,182.666
Ecuador,ECU,1974,2897.149,0,204.158
Ecuador,ECU,1975,2802.592,0,249.42
Ecuador,ECU,1976,3037.81,0,233.8
Ecuador,ECU,1977,3581.182,0,209.913
Ecuador,ECU,1978,3567.001,0,289.795
Ecuador,ECU,1979,3661.557,0,253.012
Ecuador,ECU,1980,4536.195,0,303.195
Ecuador,ECU,1981,4970.919,0,263.953
Ecuador,ECU,1982,5311.68,0,295.649
Ecuador,ECU,1983,4782.59,0,554.268
Ecuador,ECU,1984,4750.744,0,1015.556
Ecuador,ECU,1985,5655.455,0,1004.67
Ecuador,ECU,1986,5600.779,0,1199.36
Ecuador,ECU,1987,5498.005,0,1333.171
Ecuador,ECU,1988,6334.652,0,1374.084
Ecuador,ECU,1989,6384.974,0,1377.214
Ecuador,ECU,1990,6473.793,0,1353.917
Ecuador,ECU,1991,7106.844,0,1346.428
Ecuador,ECU,1992,6930.57,0,1289.242
Ecuador,ECU,1993,6847.017,0,1472.428
Ecuador,ECU,1994,7218.538,0,1627.132
Ecuador,ECU,1995,6944.968,0,1251.408
Ecuador,ECU,1996,7617.809,0,1505.649
Ecuador,ECU,1997,8442.269,0,1518.744
Ecuador,ECU,1998,8328.944,0,1481.595
Ecuador,ECU,1999,7152.969,0,1602.264
Ecuador,ECU,2000,6435.332,0,1667.244
Ecuador,ECU,2001,6557.5,0,1510.893
Ecuador,ECU,2002,6248.564,0,1569.736
Ecuador,ECU,2003,6350.179,0,1463.13
Ecuador,ECU,2004,6815.736,0,1476.339
Ecuador,ECU,2005,7280.786,0,1359.044
Ecuador,ECU,2006,7601.665,0,1383.167
Ecuador,ECU,2007,7552.029,0,1719.938
Ecuador,ECU,2008,7607.876,0,2089.206
Ecuador,ECU,2009,7666.979,0,1677.199
Ecuador,ECU,2010,8681.296,0,1541.629
Ecuador,ECU,2011,8716.853,0,1940.487
Ecuador,ECU,2012,8998.276,0,2086.841
Ecuador,ECU,2013,9428.935,0,1857.383
Ecuador,ECU,2014,9762.806,0,1907.024
Ecuador,ECU,2015,9299.362,0,2128.248
Ecuador,ECU,2016,8657.128,0,2507.986
Ecuador,ECU,2017,8294.113,0,3072.737
Ecuador,ECU,2018,8706.538,0,3087.714
Ecuador,ECU,2019,8267.901,0,3615.981
Egypt,EGY,1965,2844.03,0,158.126
Egypt,EGY,1966,2915.221,0,162.304
Egypt,EGY,1967,2394.783,0,170.411
Egypt,EGY,1968,2440.374,0,253.497
Egypt,EGY,1969,1826.98,0,328.912
Egypt,EGY,1970,2247.39,0,377.382
Egypt,EGY,1971,2239.087,0,397.013
Egypt,EGY,1972,2465.904,0,397.156
Egypt,EGY,1973,2258.595,0,387.944
Egypt,EGY,1974,2495.218,0,450.572
Egypt,EGY,1975,2703.121,0,489.465
Egypt,EGY,1976,3165.566,0,563.936
Egypt,EGY,1977,3329.572,0,622.481
Egypt,EGY,1978,3415.783,0,668.293
Egypt,EGY,1979,3730.375,0,631.421
Egypt,EGY,1980,4226.241,0,628.702
Egypt,EGY,1981,4749.889,0,638.967
Egypt,EGY,1982,5225.743,0,639.968
Egypt,EGY,1983,5619.665,0,583.489
Egypt,EGY,1984,6017.16,0,557.645
Egypt,EGY,1985,6126.782,0,515.868
Egypt,EGY,1986,6129.407,0,492.515
Egypt,EGY,1987,6271.604,0,479.214
Egypt,EGY,1988,6312.744,0,459.279
Egypt,EGY,1989,6491.243,0,480.987
Egypt,EGY,1990,6538.62,0,492.522
Egypt,EGY,1991,6482.351,0,479.66
Egypt,EGY,1992,6341.703,0,464.013
Egypt,EGY,1993,6270.16,0,468.174
Egypt,EGY,1994,6244.16,0,487.757
Egypt,EGY,1995,6492.673,0,498.747
Egypt,EGY,1996,6718.579,0,501.557
Egypt,EGY,1997,6868.243,0,503.872
Egypt,EGY,1998,7016.839,0,507.91
Egypt,EGY,1999,7346.611,0,553.47
Egypt,EGY,2000,7639.33,0,575.423
Egypt,EGY,2001,7916.327,0,574.088
Egypt,EGY,2002,7914.501,0,544.974
Egypt,EGY,2003,8309.986,0,494.774
Egypt,EGY,2004,8562.495,0,486.736
Egypt,EGY,2005,8857.684,0,468.535
Egypt,EGY,2006,9150.749,0,465.598
Egypt,EGY,2007,9500.309,0,505.267
Egypt,EGY,2008,9941.083,0,531.269
Egypt,EGY,2009,10206.809,0,478.935
Egypt,EGY,2010,10564.597,0,453.317
Egypt,EGY,2011,10503.306,0,451.569
Egypt,EGY,2012,10818.205,0,443.13
Egypt,EGY,2013,10498.828,0,429.729
Egypt,EGY,2014,10241.436,0,415.254
Egypt,EGY,2015,10247.313,0,427.453
Egypt,EGY,2016,10569.281,0,429.562
Egypt,EGY,2017,10661.829,0,410.43
Egypt,EGY,2018,10629.143,0,426.895
Egypt,EGY,2019,10263.135,0,489.865
Estonia,EST,1985,77827.008,0,0
Estonia,EST,1986,76746.71,0,0
Estonia,EST,1987,77154.382,0,0
Estonia,EST,1988,75212.889,0,0
Estonia,EST,1989,77213.474,0,0
Estonia,EST,1990,76943.925,0,0
Estonia,EST,1991,70188.096,0,0
Estonia,EST,1992,51753.015,0,0
Estonia,EST,1993,41959.624,0,0
Estonia,EST,1994,43291.344,0,0
Estonia,EST,1995,41071.788,0,11.631
Estonia,EST,1996,43763.295,0,9.795
Estonia,EST,1997,43524.173,0,15.76
Estonia,EST,1998,40829.458,0,23.708
Estonia,EST,1999,37482.27,0,31.656
Estonia,EST,2000,38486.907,0,35.74
Estonia,EST,2001,40213.443,0,35.686
Estonia,EST,2002,40198.257,0,68.201
Estonia,EST,2003,43985.544,0,89.489
Estonia,EST,2004,46241.648,0,120.267
Estonia,EST,2005,45707.785,0,216.023
Estonia,EST,2006,45177.719,0,254.218
Estonia,EST,2007,51398.754,0,294.48
Estonia,EST,2008,49110.396,0,392.023
Estonia,EST,2009,43068.801,0,1062.54
Estonia,EST,2010,51407.679,0,2047.72
Estonia,EST,2011,52959.079,0,2304.999
Estonia,EST,2012,53234.611,0,2876.168
Estonia,EST,2013,55885.624,0,2374.679
Estonia,EST,2014,54259.369,0,2656.687
Estonia,EST,2015,50300.52,0,2937.604
Estonia,EST,2016,50585.515,0,2910.25
Estonia,EST,2017,54371.177,0,4635.291
Estonia,EST,2018,58570.539,0,3596.541
Estonia,EST,2019,46199.99,0,3648.012
Europe,,1965,18044.741,86.106,1335.56
Europe,,1966,18356.827,111.982,1427.055
Europe,,1967,18789.761,128.787,1418.115
Europe,,1968,19946.37,144.8,1461.331
Europe,,1969,21365.908,174.903,1431.459
Europe,,1970,22630.493,188.435,1493.49
Europe,,1971,23099.89,213.745,1499.265
Europe,,1972,24007.117,281.94,1549.141
Europe,,1973,25287.102,308.732,1564.77
Europe,,1974,24586.817,360.583,1680.922
Europe,,1975,24026.466,478.73,1707.273
Europe,,1976,25430.907,555.554,1572.87
Europe,,1977,25331.178,655.668,1889.131
Europe,,1978,26191.484,733.744,1878.986
Europe,,1979,26958.729,814.331,1966.891
Europe,,1980,26016.4,947.204,1904.48
Europe,,1981,24808.082,1275.143,1919.083
Europe,,1982,24073.5,1399.789,1891.353
Europe,,1983,23922.236,1644.974,1939.871
Europe,,1984,24073.562,2082.754,1953.82
Europe,,1985,28734.534,2730.427,2017.879
Europe,,1986,29070.943,2888.889,1952.075
Europe,,1987,29352.092,2994.5,2112.981
Europe,,1988,29147.525,3282.75,2255.711
Europe,,1989,29043.993,3427.978,1963.138
Europe,,1990,29195.891,3446.558,2012.374
Europe,,1991,28484.278,3527.281,2050.991
Europe,,1992,27323.176,3544.06,2116.779
Europe,,1993,26392.539,3677.474,2204.404
Europe,,1994,25671.791,3640.327,2235.862
Europe,,1995,26131.819,3732.806,2277.923
Europe,,1996,26862.289,3943.733,2219.631
Europe,,1997,26566.022,3985.082,2325.925
Europe,,1998,26810.016,3955.059,2459.434
Europe,,1999,26614.236,3982.541,2497.419
Europe,,2000,26849.515,4015.382,2624.248
Europe,,2001,27142.21,4114.319,2614.025
Europe,,2002,27088.806,4135.509,2475.616
Europe,,2003,27736.468,4139.403,2391.322
Europe,,2004,27916.351,4173.659,2626.942
Europe,,2005,28015.664,4094.796,2716.049
Europe,,2006,28239.703,4054.259,2773.069
Europe,,2007,27930.679,3831.61,2911.958
Europe,,2008,27495.628,3797.57,3140.951
Europe,,2009,25504.785,3586.457,3243.374
Europe,,2010,26183.42,3654.098,3616.36
Europe,,2011,25475.701,3597.054,3550.74
